embinsert,kloterinsert,flightnoinsert,originsert,registerinsert,destinsert,depdateinsert,etdinsert,arrdateinsert,etainsert,actypeinsert
UPG,018,1118,KNO,PK-GII,MED,03052026,1850,04052026,0315,773
UPG,018,1218,MED,PK-GII,UPG,04052026,0445,04052026,1605,773
UPG,019,1119,UPG,PK-GII,KNO,04052026,1935,04052026,2315,773
UPG,019,1119,KNO,PK-GII,MED,05052026,0035,05052026,0900,773
UPG,019,1219,MED,PK-GII,UPG,05052026,1030,05052026,2150,773
UPG,020,1120,UPG,PK-GII,KNO,05052026,0650,05052026,1030,773
UPG,020,1120,KNO,PK-GII,MED,05052026,1150,05052026,2015,773
UPG,020,1220,MED,PK-GII,UPG,05052026,2145,06052026,0905,773
UPG,021,1121,UPG,PK-GII,KNO,06052026,0550,06052026,0930,773
UPG,021,1121,KNO,PK-GII,MED,06052026,1050,06052026,1915,773
UPG,021,1221,MED,PK-GII,UPG,06052026,2045,07052026,0805,773
UPG,022,1122,UPG,PK-GII,KNO,06052026,1650,06052026,2030,773
UPG,022,1122,KNO,PK-GII,JED,06052026,2150,07052026,0630,773
UPG,022,1222,JED,PK-GII,UPG,07052026,0800,07052026,1935,773
UPG,023,1123,UPG,PK-GII,KNO,07052026,1620,07052026,2000,773
UPG,023,1123,KNO,PK-GII,JED,07052026,2120,08052026,0600,773
UPG,023,1223,JED,PK-GII,UPG,08052026,0730,08052026,1905,773
UPG,024,1124,UPG,PK-GII,KNO,08052026,0250,08052026,0630,773
UPG,024,1124,KNO,PK-GII,JED,08052026,0750,08052026,1630,773
UPG,024,1224,JED,PK-GII,UPG,08052026,1800,09052026,0535,773
UPG,025,1125,UPG,PK-GII,KNO,09052026,0320,09052026,0700,773
UPG,025,1125,KNO,PK-GII,JED,09052026,0820,09052026,1700,773
UPG,025,1225,JED,PK-GII,UPG,09052026,1830,10052026,0605,773
UPG,026,1126,UPG,PK-GII,KNO,09052026,1320,09052026,1700,773
UPG,026,1126,KNO,PK-GII,JED,09052026,1820,10052026,0300,773
UPG,026,1226,JED,PK-GII,UPG,10052026,0430,10052026,1605,773
UPG,027,1127,UPG,PK-GII,KNO,10052026,1520,10052026,1900,773
UPG,027,1127,KNO,PK-GII,JED,10052026,2020,11052026,0500,773
UPG,027,1227,JED,PK-GII,UPG,11052026,0630,11052026,1805,773
UPG,028,1128,UPG,PK-GII,KNO,11052026,0020,11052026,0400,773
UPG,028,1128,KNO,PK-GII,JED,11052026,0520,11052026,1400,773
UPG,028,1228,JED,PK-GII,UPG,11052026,1530,12052026,0305,773
UPG,029,1129,UPG,PK-GII,KNO,12052026,0220,12052026,0600,773
UPG,029,1129,KNO,PK-GII,JED,12052026,0720,12052026,1600,773
UPG,029,1229,JED,PK-GII,UPG,12052026,1730,13052026,0505,773
UPG,030,1130,UPG,PK-GII,KNO,12052026,1220,12052026,1600,773
UPG,030,1130,KNO,PK-GII,JED,12052026,1720,13052026,0200,773
UPG,030,1230,JED,PK-GII,UPG,13052026,0330,13052026,1505,773
UPG,031,1131,UPG,PK-GII,KNO,13052026,1320,13052026,1700,773
UPG,031,1131,KNO,PK-GII,JED,13052026,1820,14052026,0300,773
UPG,031,1231,JED,PK-GII,UPG,14052026,0430,14052026,1605,773
UPG,032,1132,UPG,PK-GII,KNO,13052026,2320,14052026,0300,773
UPG,032,1132,KNO,PK-GII,JED,14052026,0420,14052026,1300,773
UPG,032,1232,JED,PK-GII,UPG,14052026,1430,15052026,0205,773
UPG,033,1133,UPG,PK-GII,KNO,15052026,0020,15052026,0400,773
UPG,033,1133,KNO,PK-GII,JED,15052026,0520,15052026,1400,773
UPG,033,1233,JED,PK-GII,UPG,15052026,1530,16052026,0305,773
UPG,034,1134,UPG,PK-GII,KNO,15052026,1120,15052026,1500,773
UPG,034,1134,KNO,PK-GII,JED,15052026,1620,16052026,0100,773
UPG,034,1234,JED,PK-GII,UPG,16052026,0230,16052026,1405,773
UPG,035,1135,UPG,PK-GII,KNO,16052026,0845,16052026,1225,773
UPG,035,1135,KNO,PK-GII,JED,16052026,1345,16052026,2225,773
UPG,035,1235,JED,PK-GII,UPG,16052026,2355,17052026,1130,773
UPG,036,1136,UPG,PK-GII,KNO,16052026,2320,17052026,0300,773
UPG,036,1136,KNO,PK-GII,JED,17052026,0420,17052026,1300,773
UPG,036,1236,JED,PK-GII,UPG,17052026,1430,18052026,0205,773
UPG,037,1137,UPG,PK-GII,KNO,17052026,2315,18052026,0255,773
UPG,037,1137,KNO,PK-GII,JED,18052026,0415,18052026,1255,773
UPG,037,1237,JED,PK-GII,UPG,18052026,1425,19052026,0200,773
UPG,038,1138,UPG,PK-GII,KNO,18052026,1120,18052026,1500,773
UPG,038,1138,KNO,PK-GII,JED,18052026,1620,19052026,0100,773
UPG,038,1238,JED,PK-GII,UPG,19052026,0230,19052026,1405,773
UPG,039,1139,UPG,PK-GII,KNO,19052026,1050,19052026,1430,773
UPG,039,1139,KNO,PK-GII,JED,19052026,1550,20052026,0030,773
UPG,039,1239,JED,PK-GII,UPG,20052026,0200,20052026,1335,773
UPG,040,1140,UPG,PK-GII,KNO,19052026,2330,20052026,0310,773
UPG,040,1140,KNO,PK-GII,JED,20052026,0430,20052026,1310,773
UPG,040,1240,JED,PK-GII,CGK,20052026,1440,21052026,0225,773
UPG,041,1141,UPG,PK-GII,KNO,20052026,0520,20052026,0900,773
UPG,041,1141,KNO,PK-GII,JED,20052026,1020,20052026,1900,773
UPG,041,1241,JED,PK-GII,CGK,20052026,2030,21052026,0815,773
UPG,042,1142,UPG,PK-GII,KNO,20052026,1320,20052026,1700,773
UPG,042,1142,KNO,PK-GII,JED,20052026,1820,21052026,0300,773
UPG,042,1242,JED,PK-GII,CGK,21052026,0430,21052026,1615,773
UPG,043,1143,UPG,PK-GII,KNO,20052026,2145,21052026,0125,773
UPG,043,1143,KNO,PK-GII,JED,21052026,0245,21052026,1125,773
UPG,043,1243,JED,PK-GII,CGK,21052026,1255,22052026,0040,773
XXX,043,9999,0,PK-GII,0,30121899,0000,30121899,0000,0
